date,o,h,l,c,vol,MACD.DIF,MACD.DEA,MACD.MACD
 1995/04/14,14.44,14.8,13.8,13.95,9793,-0.9,-1.04,0.28
 1995/04/21,14.05,14.68,13.71,14.14,16933,-0.84,-1,0.32
 1995/04/28,13.05,13.59,11.52,12.56,17389,-0.92,-0.99,0.14
 1995/05/05,12.56,12.69,11.96,12.37,5285,-0.98,-0.98,0.01
 1995/05/12,12.37,12.49,11.96,12.32,7455,-1.02,-0.99,-0.06
 1995/05/19,12.32,16.87,11.96,15.99,59326,-0.75,-0.94,0.39
 1995/05/26,16.57,17.6,12.32,12.78,80481,-0.78,-0.91,0.26
 1995/06/02,12.86,12.93,12.44,12.66,11536,-0.81,-0.89,0.16
 1995/06/09,12.66,12.81,12.47,12.49,7452,-0.84,-0.88,0.09
 1995/06/16,12.37,12.61,11.71,12.05,12671,-0.88,-0.88,0
 1995/06/23,11.81,12.47,11.81,12.37,17379,-0.88,-0.88,0
 1995/06/30,12.44,12.52,11.96,12.1,11877,-0.89,-0.88,-0.02
 1995/07/07,11.84,12.01,11.47,11.97,11742,-0.9,-0.89,-0.03
 1995/07/14,12.02,12.16,11.69,11.94,11164,-0.9,-0.89,-0.02
 1995/07/21,11.94,12.14,11.74,12.08,18568,-0.88,-0.89,0.02
 1995/07/28,12.11,12.33,11.86,12,15118,-0.86,-0.88,0.05
 1995/08/03,12,12.16,11.8,11.88,6583,-0.84,-0.87,0.06
 1995/08/11,11.88,13.23,11.88,12.67,79632,-0.76,-0.85,0.19
 1995/08/18,12.86,14.4,12.67,13.56,92414,-0.61,-0.8,0.38
 1995/08/25,13.56,13.84,12.39,12.58,50261,-0.57,-0.76,0.38
 1995/08/31,12.44,12.61,11.74,12.36,10910,-0.54,-0.71,0.34
 1995/09/08,12.44,12.58,12.11,12.3,23494,-0.52,-0.68,0.3
 1995/09/15,12.3,12.61,12.16,12.39,18082,-0.5,-0.64,0.29
 1995/09/22,12.44,12.47,11.88,11.97,16027,-0.5,-0.61,0.22
 1995/09/29,11.97,12.11,11.66,11.94,10573,-0.5,-0.59,0.18
 1995/10/06,12.02,12.02,11.77,11.86,4498,-0.5,-0.57,0.14
 1995/10/13,11.83,12.11,10.99,11.19,13184,-0.55,-0.57,0.03
 1995/10/20,11.19,12.44,11.07,12.3,19445,-0.5,-0.55,0.12
 1995/10/27,12.3,12.72,11.55,11.69,30527,-0.5,-0.54,0.1
 1995/11/03,11.74,11.74,11.19,11.49,9521,-0.5,-0.53,0.06
 1995/11/10,11.61,11.74,11.33,11.52,10401,-0.5,-0.53,0.05
 1995/11/17,11.47,11.77,11.19,11.38,5903,-0.51,-0.52,0.03
 1995/11/24,11.35,11.66,11.19,11.27,7850,-0.51,-0.52,0.02
 1995/12/01,11.21,11.27,10.91,11.1,6859,-0.53,-0.52,-0.01
 1995/12/08,11.07,11.33,10.99,11.07,5327,-0.53,-0.53,-0.02
 1995/12/15,11.13,11.19,10.88,10.93,5733,-0.54,-0.53,-0.03
 1995/12/22,10.77,10.93,10.54,10.79,7859,-0.56,-0.54,-0.04
 1995/12/29,10.57,10.71,10.35,10.46,7876,-0.59,-0.55,-0.08
 1996/01/05,10.07,10.4,10.01,10.18,2641,-0.63,-0.56,-0.13
 1996/01/12,10.07,10.46,10.04,10.21,4872,-0.65,-0.58,-0.14
 1996/01/19,10.1,10.54,9.96,10.1,6197,-0.67,-0.6,-0.14
 1996/01/26,10.01,10.15,9.79,10.07,4263,-0.67,-0.61,-0.13
 1996/02/02,10.07,10.15,9.93,10.07,2462,-0.67,-0.62,-0.1
 1996/02/08,9.98,10.01,9.73,9.87,2385,-0.68,-0.64,-0.09
 1996/02/16,9.93,10.46,9.65,10.43,13483,-0.64,-0.64,0
 1996/03/08,10.91,11.05,10.15,10.29,11494,-0.6,-0.63,0.05
 1996/03/15,10.24,10.35,9.82,10.01,11364,-0.59,-0.62,0.06
 1996/03/22,9.96,10.26,9.96,10.15,8398,-0.57,-0.61,0.09
 1996/03/29,10.1,10.21,9.84,9.93,6890,-0.56,-0.6,0.08
 1996/04/05,10.07,10.35,9.79,10.21,8507,-0.52,-0.59,0.12
 1996/04/12,10.24,10.93,10.07,10.71,34285,-0.45,-0.56,0.22
 1996/04/19,10.74,11.69,10.65,11.33,72061,-0.34,-0.51,0.35
 1996/04/26,11.33,14.32,10.85,14.2,234072,-0.02,-0.41,0.8
 1996/05/03,14.2,17.47,13.87,15.13,324443,0.31,-0.27,1.16
 1996/05/10,15.1,17.08,14.96,15.52,213608,0.59,-0.1,1.38
 1996/05/17,15.52,18.26,15.52,18.14,264671,1.02,0.13,1.78
 1996/05/24,18.73,19.37,15.46,15.91,246436,1.16,0.33,1.65
 1996/05/31,16.02,16.77,15.52,16.33,95913,1.29,0.52,1.53
 1996/06/07,16.61,17.73,15.96,16.77,210498,1.42,0.7,1.43
 1996/06/14,16.77,18.59,16.5,17.33,203848,1.54,0.87,1.34
 1996/06/21,17.19,17.75,16.77,17.61,96341,1.64,1.03,1.24
 1996/06/28,17.67,19.82,17.67,17.92,314795,1.73,1.17,1.13
 1996/07/05,17.47,19.29,16.91,18.87,156927,1.85,1.3,1.1
 1996/07/12,19.29,21.94,19.12,21.67,402994,2.15,1.47,1.36
 1996/07/19,22.45,25.72,22.45,24.77,510183,2.61,1.7,1.82
 1996/07/26,24.77,26.7,23.57,23.87,321125,2.87,1.93,1.87
 1996/08/02,24.04,25.86,23.57,24.12,165856,3.06,2.16,1.79
 1996/08/09,24.18,26.55,23.34,25.47,219807,3.28,2.38,1.79
 1996/08/16,25.54,25.69,23.88,24.58,121119,3.34,2.57,1.53
 1996/08/23,24.15,24.61,22.8,23.38,124405,3.26,2.71,1.09
 1996/08/30,23.05,26.09,22.46,25.69,228818,3.34,2.84,1.01
 1996/09/06,26.33,27.23,24.49,24.77,359954,3.29,2.93,0.73
 1996/09/13,24.77,25.63,22.86,23.45,126345,3.11,2.97,0.3
 1996/09/20,23.45,24.77,22.62,23.84,154517,2.97,2.97,0
 1996/09/27,24.15,24.74,23.54,24.46,167282,2.87,2.95,-0.15
 1996/10/04,24.92,26,24.61,25.01,130226,2.8,2.92,-0.23
 1996/10/11,25.32,27.53,24.46,26.86,616013,2.87,2.91,-0.08
 1996/10/18,27.5,29.56,26.86,27.1,674479,2.9,2.91,-0.01
 1996/10/25,26.92,32.08,26.92,31.19,792302,3.23,2.97,0.51
 1996/11/01,31.53,34.11,30.36,31.28,712771,3.45,3.07,0.76
 1996/11/08,31.38,33.56,30.3,31.38,340141,3.59,3.17,0.84
 1996/11/15,31.99,38.6,31.99,38.32,1031246,4.22,3.38,1.67
 1996/11/22,38.94,46.13,37.59,45.92,992527,5.26,3.76,3.01
 1996/11/29,47.7,50.9,44.99,46.99,723561,6.11,4.23,3.77
 1996/12/06,47.21,50.13,45.52,48.62,335943,6.83,4.75,4.17
 1996/12/13,48.59,50.77,45.98,46.59,343623,7.16,5.23,3.86
 1996/12/20,42.07,42.07,33.34,33.34,279005,6.28,5.44,1.68
 1996/12/27,33.4,35.4,27.44,33.07,262929,5.49,5.45,0.08
 1997/01/03,33.37,35.53,32.76,33.22,229744,4.83,5.33,-1
 1997/01/10,33.07,33.37,29.87,32.61,128417,4.2,5.1,-1.8
 1997/01/17,33.22,33.93,31.84,33.01,92421,3.7,4.82,-2.25
 1997/01/24,33.22,35.37,32.45,34.85,187787,3.41,4.54,-2.26
 1997/01/31,35.22,36.29,34.48,35.53,188831,3.19,4.27,-2.15
 1997/02/21,32.02,35.68,30.33,33.22,216282,2.81,3.98,-2.34
 1997/02/28,33.31,35.83,32.76,35.53,207801,2.66,3.71,-2.12
 1997/03/07,35.53,36.91,34.6,35.8,210927,2.53,3.48,-1.9
 1997/03/14,35.89,37.83,35.28,36.33,180822,2.44,3.27,-1.65
 1997/03/21,36.45,39.31,36.14,38.85,370403,2.55,3.12,-1.15
 1997/03/28,39.83,46.04,39.46,43.92,672371,3.01,3.1,-0.19
 1997/04/04,44.13,46.28,43.52,44.84,274181,3.4,3.16,0.48
 1997/04/11,45.06,50.87,44.13,47.15,620561,3.86,3.3,1.12
 1997/04/18,47.82,52.43,46.84,51.82,475165,4.55,3.55,1.99
 1997/04/25,53.35,64.42,53.35,62.18,727913,5.86,4.01,3.7
 1997/04/30,62.27,67.19,61.04,63.44,388044,6.92,4.59,4.66
 1997/05/09,63.19,70.26,59.29,65.22,575125,7.82,5.24,5.16
 1997/05/16,66.27,68.72,54.58,54.58,455010,7.58,5.71,3.75
 1997/05/23,54.89,59.5,49.05,51.39,312928,7.06,5.98,2.16
 1997/05/29,52.13,57.97,49.36,56.34,301246,6.96,6.17,1.57
 1997/06/06,59.5,68.72,59.5,67.22,793482,7.67,6.47,2.39
 1997/06/13,69.65,70.29,57.2,64.11,608810,7.89,6.76,2.27
 1997/06/20,65.62,69.59,62.58,69.03,377859,8.37,7.08,2.58
 1997/06/27,71.64,78.47,67.5,75.96,721543,9.2,7.5,3.39
 1997/07/04,77.97,78.82,62.67,66.38,247455,8.98,7.8,2.37
 1997/07/11,65.71,66.1,55.14,63.59,269079,8.49,7.94,1.1
 1997/07/18,66.73,71.67,63.27,69.79,288416,8.5,8.05,0.89
 1997/07/25,71.1,74.16,65.41,67.64,237375,8.24,8.09,0.3
 1997/08/01,67.6,68.91,63.23,67.95,102905,7.96,8.06,-0.2
 1997/08/08,67.6,68.26,63.23,64.1,83856,7.35,7.92,-1.14
 1997/08/15,63.23,64.01,52.73,53.65,125630,5.95,7.53,-3.15
 1997/08/22,53.17,56.67,48.84,54.61,116207,4.87,6.99,-4.25
 1997/08/29,54.92,56.67,52.51,53.39,121270,3.86,6.37,-5.01
 1997/09/05,52.78,55.79,51.42,54.26,90842,3.1,5.71,-5.22
 1997/09/12,53.61,55.27,51.64,51.86,73103,2.28,5.03,-5.5
 1997/09/19,51.33,51.86,49.06,50.02,43711,1.46,4.31,-5.7
 1997/09/26,50.11,50.2,40.31,43.86,98086,0.31,3.51,-6.4
 1997/09/30,43.99,44.42,42.24,43.94,21306,-0.58,2.69,-6.56
 1997/10/10,43.99,48.97,43.07,48.36,87899,-0.93,1.97,-5.79
 1997/10/17,48.58,57.32,47.05,56.32,215674,-0.55,1.47,-4.03
 1997/10/24,56.49,66.2,55.27,65.02,733849,0.44,1.26,-1.63
 1997/10/31,65.76,68.04,59.9,62.7,508679,1.03,1.22,-0.36
 1997/11/07,62.57,69.87,62.27,67.03,464911,1.83,1.34,0.98
 1997/11/14,66.86,67.38,61.48,64.67,206747,2.24,1.52,1.45
 1997/11/21,66.29,66.42,59.73,59.86,111340,2.16,1.65,1.02
 1997/11/28,58.9,59.73,55.27,59.2,93661,2.02,1.72,0.59
 1997/12/05,58.64,60.56,55.84,58.11,56728,1.79,1.74,0.11
 1997/12/12,58.42,60.87,57.76,59.29,61586,1.69,1.73,-0.07
 1997/12/19,58.94,62.13,57.54,58.37,87019,1.52,1.69,-0.33
 1997/12/26,57.98,60.6,56.71,58.46,94186,1.38,1.62,-0.5
 1997/12/31,59.95,61.48,58.81,59.34,60252,1.32,1.56,-0.49
 1998/01/09,59.29,63.58,58.46,59.51,139577,1.27,1.5,-0.47
 1998/01/16,59.16,61.43,53.08,56.1,151726,0.95,1.39,-0.89
 1998/01/23,55.79,56.67,53.96,54.96,74090,0.59,1.23,-1.28
 1998/02/13,56.71,58.85,55.4,55.75,46212,0.37,1.06,-1.38
 1998/02/20,55.75,55.75,53.61,54.31,43911,0.08,0.86,-1.57
 1998/02/27,54.04,54.18,50.46,51.68,51221,-0.36,0.62,-1.96
 1998/03/06,50.98,51.86,48.62,48.71,39114,-0.94,0.31,-2.5
 1998/03/13,48.8,50.46,45.74,50.2,43187,-1.27,-0.01,-2.51
 1998/03/20,50.2,54.39,48.8,52.25,67490,-1.34,-0.27,-2.13
 1998/03/27,51.11,54.48,50.55,53.65,65936,-1.27,-0.47,-1.6
 1998/04/03,54.39,59.95,54.39,56.84,174745,-0.95,-0.57,-0.76
 1998/04/10,57.11,61.7,55.49,57.81,152875,-0.61,-0.58,-0.06
 1998/04/17,57.81,59.29,53.96,54.57,121346,-0.59,-0.58,-0.03
 1998/04/24,54.26,59.38,53.43,57.06,137743,-0.38,-0.54,0.33
 1998/04/30,57.06,60.43,56.14,59.16,148610,-0.03,-0.44,0.81
 1998/05/08,59.73,62.18,57.11,59.42,164326,0.26,-0.3,1.11
 1998/05/14,59.51,59.73,56.67,57.28,81079,0.31,-0.18,0.97
 1998/05/22,58.85,60.56,56.67,57.19,78311,0.34,-0.07,0.83
 1998/05/29,57.19,58.33,55.62,56.23,74276,0.28,0,0.57
 1998/06/05,56.23,57.11,54.48,55.93,89631,0.21,0.04,0.34
 1998/06/12,56.01,56.27,52.21,53.17,64168,-0.07,0.02,-0.17
 1998/06/19,53.39,53.83,50.68,53.26,53101,-0.28,-0.04,-0.47
 1998/06/20,53.08,53.61,52.3,53.26,6432,-0.44,-0.12,-0.64
 1998/06/26,52.95,53.3,50.77,51.42,51053,-0.71,-0.24,-0.94
 1998/07/03,50.77,56.67,48.14,54.04,143146,-0.7,-0.33,-0.74
 1998/07/10,53.61,54.95,52.51,54.09,60861,-0.68,-0.4,-0.56
 1998/07/17,54.09,54.57,51.11,51.25,46802,-0.89,-0.5,-0.78
 1998/07/24,53.99,55.53,50.87,53.08,55710,-0.89,-0.58,-0.63
 1998/07/31,52.16,53.8,50.96,51.83,30278,-0.99,-0.66,-0.65
 1998/08/07,51.68,52.55,47.84,48.56,30028,-1.31,-0.79,-1.04
 1998/08/14,48.22,48.22,43.99,45.91,43046,-1.76,-0.98,-1.55
 1998/08/21,45.91,47.35,38.7,46.34,101364,-2.06,-1.2,-1.72
 1998/08/28,46.34,47.31,41.82,42.98,56334,-2.53,-1.46,-2.14
 1998/09/04,42.06,44.04,40.62,42.54,30528,-2.91,-1.75,-2.32
 1998/09/10,42.78,45.86,42.45,44.9,42871,-2.99,-2,-1.98
